over,runs,wickets
1,8,0
2,11,0
3,12,0
4,6,0
5,6,0
6,4,0
7,14,0
8,8,0
9,4,0
10,5,0
11,8,0
12,10,0
13,6,0
14,12,0
15,13,0
16,5,0
17,5,0
18,3,0
19,11,0
20,5,0
