bowler,overs,maidens,runs,wickets,economy
Siraj,4,0,47,1,11.8
Arshad Khan,4,0,46,1,11.5
Prasidh,4,0,41,4,10.2
Rashid Khan,4,0,38,0,9.5
Ishant,3,0,19,1,6.3
Sai Kishore,1,0,9,1,9.0
