batter,runs,balls,fours,sixes,strike_rate,dismissal
Irfan Pathan,2,3,0,0,66.67,c W Saha b R Dhawan
MS Dhoni,64,32,4,5,200.0,not out
George Bailey,9,11,2,0,81.82,st W Saha b Axar
Ajinkya Rahane,19,15,4,0,126.67,c W Saha b Sandeep Sharma
Ravichandran Ashwin,1,1,0,0,100.0,not out
Saurabh Tiwary,17,15,1,1,113.33,c F Behardien b Gurkeerat Singh
Thisara Perera,23,14,2,1,164.29,c W Saha b Mohit Sharma
Usman Khawaja,30,29,1,1,103.45,c D Miller b Gurkeerat Singh
