bowler,overs,maidens,runs,wickets,economy
Iqbal Abdulla,3.0,0,22,0,7.33
Laxmi Shukla,0.5,0,6,3,12.0
Sourav Ganguly,4.0,0,23,0,5.75
Ishant Sharma,3.0,0,18,0,6.0
Shoaib Akhtar,3.0,0,11,4,3.67
Ashok Dinda,4.0,0,29,1,7.25
