over,runs,wickets
1,6,0
2,5,0
3,11,0
4,10,0
5,12,0
6,13,0
7,5,0
8,7,0
9,3,0
10,12,0
11,5,0
12,10,0
13,4,0
14,10,0
15,5,0
16,12,0
17,8,0
18,11,0
19,5,0
