Stat,Test,ODI,T20,IPL
Matches,0,0,0,8
Innings,0,0,0,8
Runs,0,0,0,156
Balls,0,0,0,107
Highest,0,0,0,54
Average,0,0,0,31.2
SR,0,0,0,145.80
Not Out,0,0,0,3
Fours,0,0,0,9
Sixes,0,0,0,12
Ducks,0,0,0,0
