Stat,Test,ODI,T20,IPL
Matches,0,0,9,0
Innings,0,0,9,0
Runs,0,0,163,0
Balls,0,0,115,0
Highest,0,0,46,0
Average,0,0,20.38,0
SR,0,0,141.74,0
Not Out,0,0,1,0
Fours,0,0,18,0
Sixes,0,0,9,0
Ducks,0,0,2,0
