over,runs,wickets
1,4,0
2,11,0
3,10,0
4,15,0
5,9,0
6,17,0
7,1,0
8,8,0
9,3,0
10,5,0
11,7,0
12,3,0
13,5,0
14,8,0
15,8,0
16,12,0
17,7,0
18,20,0
19,13,0
20,19,0
