over,runs,wickets
1,7,0
2,13,0
3,12,0
4,0,0
5,5,0
6,7,0
7,10,0
8,6,0
9,2,0
10,14,0
11,4,0
12,3,0
13,6,0
14,6,0
15,12,0
16,3,0
17,6,0
18,11,0
19,12,0
20,20,0
