over,runs,wickets
1,5,0
2,5,0
3,12,0
4,10,0
5,10,0
6,12,0
7,6,0
8,13,0
9,4,0
10,11,0
11,5,0
12,4,0
13,3,0
14,13,0
15,16,0
16,5,0
17,0,0
18,12,0
19,5,0
20,13,0
