over,runs,wickets
1,12,0
2,6,0
3,9,0
4,11,0
5,7,0
6,19,0
7,7,0
8,7,0
9,5,0
10,13,0
11,3,0
12,6,0
13,5,0
14,8,0
15,17,0
16,11,0
17,4,0
18,8,0
19,6,0
20,6,0
