over,runs,wickets
1,6,0
2,3,0
3,4,0
4,6,0
5,2,0
6,8,0
7,11,0
8,18,0
9,5,0
10,5,0
11,8,0
12,3,0
13,15,0
14,13,0
15,6,0
16,5,0
17,7,0
18,7,0
19,15,0
