Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,1-19,DC,T20,Delhi,05 May 26,4.7,4,0
INDIAN PREMIER LEAGUE 2026,1-46,GT,T20,Chennai,26 Apr 26,13.5,3.4,0
INDIAN PREMIER LEAGUE 2026,4-17,MI,T20,Mumbai,23 Apr 26,4.2,4,1
INDIAN PREMIER LEAGUE 2026,1-26,KKR,T20,Chennai,14 Apr 26,6.5,4,0
INDIAN PREMIER LEAGUE 2026,0-20,DC,T20,Chennai,11 Apr 26,10,2,0
ICC MEN'S T20 WORLD CUP 2026,1-22,IND,T20I,Kolkata,01 Mar 26,11,2,0
ICC MEN'S T20 WORLD CUP 2026,3-28,ZIM,T20I,Mumbai,23 Feb 26,7,4,1
ICC MEN'S T20 WORLD CUP 2026,1-25,ITA,T20I,Kolkata,19 Feb 26,8.3,3,0
ICC MEN'S T20 WORLD CUP 2026,1-30,NEP,T20I,Mumbai,15 Feb 26,7.5,4,0
ICC MEN'S T20 WORLD CUP 2026,1-32,ENG,T20I,Mumbai,11 Feb 26,8,4,0
ICC MEN'S T20 WORLD CUP 2026,0-26,SCO,T20I,Kolkata,07 Feb 26,13,2,0
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",1-25,RSA,T20I,Johannesburg,31 Jan 26,12.5,2,0
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",2-41,RSA,T20I,Centurion,29 Jan 26,10.2,4,0
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",0-31,RSA,T20I,Paarl,27 Jan 26,10.3,3,0
"WEST INDIES TOUR OF NEW ZEALAND, 2025",0-50,NZ,T20I,Nelson,09 Nov 25,12.5,4,0
"WEST INDIES TOUR OF NEW ZEALAND, 2025",0-23,NZ,T20I,Auckland,06 Nov 25,23,1,0
"WEST INDIES TOUR OF NEW ZEALAND, 2025",1-4,NZ,T20I,Auckland,05 Nov 25,4,1,0
"WEST INDIES TOUR OF BANGLADESH, 2025",1-26,BAN,T20I,Chattogram,31 Oct 25,6.5,4,0
"WEST INDIES TOUR OF BANGLADESH, 2025",3-22,BAN,T20I,Chattogram,29 Oct 25,5.5,4,0
"WEST INDIES TOUR OF BANGLADESH, 2025",2-22,BAN,T20I,Chattogram,27 Oct 25,5.5,4,0
"WEST INDIES TOUR OF BANGLADESH, 2025",4-41,BAN,ODI,Dhaka,23 Oct 25,4.1,10,1
"WEST INDIES TOUR OF BANGLADESH, 2025",2-41,BAN,ODI,Dhaka,21 Oct 25,4.1,10,1
"WEST INDIES VS NEPAL IN UAE, 2025",1-26,NEP,T20I,Sharjah,30 Sep 25,6.5,4,0
"WEST INDIES VS NEPAL IN UAE, 2025",2-21,NEP,T20I,Sharjah,29 Sep 25,5.2,4,0
"WEST INDIES VS NEPAL IN UAE, 2025",1-18,NEP,T20I,Sharjah,27 Sep 25,4.5,4,0
"PAKISTAN TOUR OF WEST INDIES, 2025",0-32,PAK,T20I,"Lauderhill, Florida",04 Aug 25,8,4,0
"PAKISTAN TOUR OF WEST INDIES, 2025",1-16,PAK,T20I,"Lauderhill, Florida",03 Aug 25,4,4,0
"PAKISTAN TOUR OF WEST INDIES, 2025",1-31,PAK,T20I,"Lauderhill, Florida",01 Aug 25,7.7,4,0
"AUSTRALIA TOUR OF WEST INDIES, 2025",3-17,AUS,T20I,"Basseterre, St Kitts",29 Jul 25,4.2,4,0
"AUSTRALIA TOUR OF WEST INDIES, 2025",1-36,AUS,T20I,"Basseterre, St Kitts",27 Jul 25,11.2,3.2,0
"AUSTRALIA TOUR OF WEST INDIES, 2025",0-39,AUS,T20I,"Basseterre, St Kitts",26 Jul 25,9.7,4,0
"AUSTRALIA TOUR OF WEST INDIES, 2025",0-31,AUS,T20I,"Kingston, Jamaica",23 Jul 25,7.7,4,0
"AUSTRALIA TOUR OF WEST INDIES, 2025",1-35,AUS,T20I,"Kingston, Jamaica",21 Jul 25,8.7,4,0
"WEST INDIES TOUR OF IRELAND, 2025",3-27,IRE,T20I,"Bready, Northern Ireland",15 Jun 25,6.7,4,0
"WEST INDIES TOUR OF ENGLAND, 2025",1-42,ENG,T20I,Southampton,10 Jun 25,10.5,4,0
"WEST INDIES TOUR OF ENGLAND, 2025",1-33,ENG,T20I,Bristol,08 Jun 25,8.2,4,0
"BANGLADESH TOUR OF WEST INDIES, 2024",1-16,BAN,T20I,"Kingstown, St Vincent",17 Dec 24,4,4,0
"BANGLADESH TOUR OF WEST INDIES, 2024",2-13,BAN,T20I,"Kingstown, St Vincent",15 Dec 24,3.2,4,1
"ENGLAND TOUR OF WEST INDIES, 2024",0-40,ENG,T20I,"Gros Islet, St Lucia",16 Nov 24,13.3,3,0
"ENGLAND TOUR OF WEST INDIES, 2024",4-22,ENG,T20I,"Gros Islet, St Lucia",14 Nov 24,5.5,4,0
"ENGLAND TOUR OF WEST INDIES, 2024",1-24,ENG,T20I,"Bridgetown, Barbados",10 Nov 24,6,4,0
"ENGLAND TOUR OF WEST INDIES, 2024",0-20,ENG,T20I,"Bridgetown, Barbados",09 Nov 24,5,4,0
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",1-11,RSA,T20I,"Tarouba, Trinidad",27 Aug 24,3.6,3,0
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",2-25,RSA,T20I,"Tarouba, Trinidad",25 Aug 24,6.2,4,0
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",1-22,RSA,T20I,"Tarouba, Trinidad",23 Aug 24,5.5,4,0
ICC MENS T20 WORLD CUP 2024,0-31,RSA,T20I,"North Sound, Antigua",23 Jun 24,10.3,3,0
ICC MENS T20 WORLD CUP 2024,0-13,USA,T20I,"Bridgetown, Barbados",21 Jun 24,4.3,3,0
ICC MENS T20 WORLD CUP 2024,0-35,ENG,T20I,"Gros Islet, St Lucia",19 Jun 24,8.7,4,0
ICC MENS T20 WORLD CUP 2024,2-21,AFG,T20I,"Gros Islet, St Lucia",17 Jun 24,5.2,4,1
ICC MENS T20 WORLD CUP 2024,1-21,NZ,T20I,"Tarouba, Trinidad",12 Jun 24,5.2,4,0
ICC MENS T20 WORLD CUP 2024,5-11,UGA,T20I,Guyana,08 Jun 24,2.7,4,0
ICC MENS T20 WORLD CUP 2024,1-9,PNG,T20I,Guyana,02 Jun 24,3,3,0
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",0-31,RSA,T20I,"Kingston, Jamaica",26 May 24,7.7,4,0
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",1-45,RSA,T20I,"Kingston, Jamaica",25 May 24,15,3,0
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",0-14,RSA,T20I,"Kingston, Jamaica",23 May 24,14,1,0
"WEST INDIES TOUR OF AUSTRALIA, 2024",1-33,AUS,T20I,Perth,13 Feb 24,11,3,0
"WEST INDIES TOUR OF AUSTRALIA, 2024",0-32,AUS,T20I,Adelaide,11 Feb 24,10.6,3,0
"WEST INDIES TOUR OF AUSTRALIA, 2024",0-42,AUS,T20I,Hobart,09 Feb 24,10.5,4,0
"ENGLAND TOUR OF WEST INDIES, 2023",2-20,ENG,T20I,"Tarouba, Trinidad",21 Dec 23,5,4,0
"ENGLAND TOUR OF WEST INDIES, 2023",1-36,ENG,T20I,"Tarouba, Trinidad",19 Dec 23,9,4,0
"ENGLAND TOUR OF WEST INDIES, 2023",0-44,ENG,T20I,"St Georges, Grenada",16 Dec 23,11,4,0
"ENGLAND TOUR OF WEST INDIES, 2023",2-24,ENG,T20I,"St Georges, Grenada",14 Dec 23,6,4,0
"ENGLAND TOUR OF WEST INDIES, 2023",1-32,ENG,T20I,"Bridgetown, Barbados",12 Dec 23,8,4,0
"INDIA TOUR OF WEST INDIES, 2023",2-24,IND,T20I,"Lauderhill, Florida",13 Aug 23,6,4,0
"INDIA TOUR OF WEST INDIES, 2023",0-31,IND,T20I,"Lauderhill, Florida",12 Aug 23,7.7,4,0
"INDIA TOUR OF WEST INDIES, 2023",0-31,IND,T20I,Guyana,08 Aug 23,7.7,4,0
"INDIA TOUR OF WEST INDIES, 2023",2-29,IND,T20I,Guyana,06 Aug 23,7.2,4,0
"INDIA TOUR OF WEST INDIES, 2023",1-17,IND,T20I,"Tarouba, Trinidad",03 Aug 23,4.2,4,0
ICC CRICKET WORLD CUP QUALIFIERS 2023,1-54,SL,ODI,Harare,07 Jul 23,5.4,10,0
