bowler,overs,maidens,runs,wickets,economy
Sreenath Aravind,3,0,13,0,4.33
Iqbal Abdulla,4,0,38,2,9.5
Shane Watson,4,0,29,4,7.25
Chris Jordan,4,0,26,2,6.5
Yuzvendra Chahal,4,0,42,1,10.5
Stuart Binny,1,0,4,0,4.0
