bowler,overs,maidens,runs,wickets,economy
D Chahar,3,0,30,0,10.0
Sam Curran,2,0,15,0,7.5
Thakur,4,0,27,1,6.8
Lungi Ngidi,4,0,39,3,9.8
Tahir,4,0,24,1,6.0
Ravindra Jadeja,3,0,17,1,5.7
