Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,1-32,PBKS,T20,Ahmedabad,03 May 26,8,4,0
INDIAN PREMIER LEAGUE 2026,2-19,RCB,T20,Ahmedabad,30 Apr 26,4.7,4,0
INDIAN PREMIER LEAGUE 2026,0-21,CSK,T20,Chennai,26 Apr 26,21,1,0
INDIAN PREMIER LEAGUE 2026,2-49,RCB,T20,Bengaluru,24 Apr 26,12.2,4,0
INDIAN PREMIER LEAGUE 2026,0-31,MI,T20,Ahmedabad,20 Apr 26,7.7,4,0
INDIAN PREMIER LEAGUE 2026,1-44,KKR,T20,Ahmedabad,17 Apr 26,11,4,0
INDIAN PREMIER LEAGUE 2026,0-25,LSG,T20,Lucknow,12 Apr 26,6.2,4,0
INDIAN PREMIER LEAGUE 2026,3-17,DC,T20,Delhi,08 Apr 26,4.2,4,0
INDIAN PREMIER LEAGUE 2026,1-39,RR,T20,Ahmedabad,04 Apr 26,9.7,4,0
INDIAN PREMIER LEAGUE 2026,1-29,PBKS,T20,New Chandigarh,31 Mar 26,7.2,4,0
ICC MEN'S T20 WORLD CUP 2026,2-19,CAN,T20I,Chennai,19 Feb 26,4.7,4,0
ICC MEN'S T20 WORLD CUP 2026,1-24,UAE,T20I,Delhi,16 Feb 26,6,4,0
ICC MEN'S T20 WORLD CUP 2026,2-28,RSA,T20I,Ahmedabad,11 Feb 26,7,4,0
ICC MEN'S T20 WORLD CUP 2026,1-36,NZ,T20I,Chennai,08 Feb 26,9,4,0
"AFGHANISTAN V WEST INDIES IN UAE, 2026",2-13,WI,T20I,Dubai,22 Jan 26,3.2,4,0
"AFGHANISTAN V WEST INDIES IN UAE, 2026",1-19,WI,T20I,Dubai,21 Jan 26,4.7,4,0
"AFGHANISTAN V WEST INDIES IN UAE, 2026",2-19,WI,T20I,Dubai,19 Jan 26,4.7,4,0
AFGHANISTAN TOUR OF ZIMBABWE 2025,3-9,ZIM,T20I,Harare,31 Oct 25,3,3,0
AFGHANISTAN TOUR OF ZIMBABWE 2025,0-13,ZIM,T20I,Harare,29 Oct 25,6.5,2,0
AFGHANISTAN VS BANGLADESH IN UAE 2025,3-12,BAN,ODI,Abu Dhabi,14 Oct 25,2,6,1
AFGHANISTAN VS BANGLADESH IN UAE 2025,5-17,BAN,ODI,Abu Dhabi,11 Oct 25,2,8.3,2
AFGHANISTAN VS BANGLADESH IN UAE 2025,3-38,BAN,ODI,Abu Dhabi,08 Oct 25,3.8,10,0
AFGHANISTAN VS BANGLADESH IN UAE 2025,0-13,BAN,T20I,Sharjah,05 Oct 25,3.2,4,1
AFGHANISTAN VS BANGLADESH IN UAE 2025,2-29,BAN,T20I,Sharjah,03 Oct 25,7.2,4,0
AFGHANISTAN VS BANGLADESH IN UAE 2025,4-18,BAN,T20I,Sharjah,02 Oct 25,4.5,4,0
ASIA CUP 2025,0-23,SL,T20I,Abu Dhabi,18 Sep 25,5.7,4,0
ASIA CUP 2025,2-26,BAN,T20I,Abu Dhabi,16 Sep 25,6.5,4,0
ASIA CUP 2025,1-24,HKC,T20I,Abu Dhabi,09 Sep 25,6,4,0
UNITED ARAB EMIRATES T20I TRI-SERIES 2025,3-38,PAK,T20I,Sharjah,07 Sep 25,9.5,4,0
UNITED ARAB EMIRATES T20I TRI-SERIES 2025,2-30,PAK,T20I,Sharjah,02 Sep 25,7.5,4,0
UNITED ARAB EMIRATES T20I TRI-SERIES 2025,3-21,UAE,T20I,Sharjah,01 Sep 25,5.2,4,0
UNITED ARAB EMIRATES T20I TRI-SERIES 2025,1-26,PAK,T20I,Sharjah,29 Aug 25,6.5,4,0
INDIAN PREMIER LEAGUE 2025,0-31,MI,T20,New Chandigarh,30 May 25,7.7,4,0
INDIAN PREMIER LEAGUE 2025,1-42,CSK,T20,Ahmedabad,25 May 25,10.5,4,0
INDIAN PREMIER LEAGUE 2025,0-36,LSG,T20,Ahmedabad,22 May 25,18,2,0
INDIAN PREMIER LEAGUE 2025,0-32,DC,T20,Delhi,18 May 25,8,4,0
INDIAN PREMIER LEAGUE 2025,1-21,MI,T20,Mumbai,06 May 25,5.2,4,0
INDIAN PREMIER LEAGUE 2025,0-50,SRH,T20,Ahmedabad,02 May 25,16.6,3,0
INDIAN PREMIER LEAGUE 2025,1-24,RR,T20,Jaipur,28 Apr 25,6,4,0
INDIAN PREMIER LEAGUE 2025,2-25,KKR,T20,Kolkata,21 Apr 25,6.2,4,0
INDIAN PREMIER LEAGUE 2025,0-38,DC,T20,Ahmedabad,19 Apr 25,9.5,4,0
INDIAN PREMIER LEAGUE 2025,1-35,LSG,T20,Lucknow,12 Apr 25,8.7,4,0
INDIAN PREMIER LEAGUE 2025,2-37,RR,T20,Ahmedabad,09 Apr 25,9.2,4,0
INDIAN PREMIER LEAGUE 2025,0-31,SRH,T20,Hyderabad,06 Apr 25,7.7,4,0
INDIAN PREMIER LEAGUE 2025,0-54,RCB,T20,Bengaluru,02 Apr 25,13.5,4,0
INDIAN PREMIER LEAGUE 2025,0-10,MI,T20,Ahmedabad,29 Mar 25,5,2,0
INDIAN PREMIER LEAGUE 2025,1-48,PBKS,T20,Ahmedabad,25 Mar 25,12,4,0
"ICC CHAMPIONS TROPHY, 2025",1-66,ENG,ODI,Lahore,26 Feb 25,6.6,10,0
"ICC CHAMPIONS TROPHY, 2025",0-59,RSA,ODI,Karachi,21 Feb 25,5.9,10,0
"AFGHANISTAN TOUR OF ZIMBABWE, 2024-25",4-94 & 7-66,ZIM,Test,Bulawayo,02 Jan 25,3.4 & 2.4,27.3 & 27.3,2 & 3
"AFGHANISTAN TOUR OF ZIMBABWE, 2024-25",3-38,ZIM,ODI,Harare,21 Dec 24,4.7,8,0
"AFGHANISTAN TOUR OF ZIMBABWE, 2024-25",4-27,ZIM,T20I,Harare,14 Dec 24,6.7,4,0
"AFGHANISTAN TOUR OF ZIMBABWE, 2024-25",3-20,ZIM,T20I,Harare,13 Dec 24,5,4,0
"AFGHANISTAN TOUR OF ZIMBABWE, 2024-25",2-26,ZIM,T20I,Harare,11 Dec 24,6.5,4,0
"AFGHANISTAN V BANGLADESH IN UAE, 2024",1-40,BAN,ODI,Sharjah,11 Nov 24,4,10,0
"AFGHANISTAN V BANGLADESH IN UAE, 2024",2-32,BAN,ODI,Sharjah,09 Nov 24,3.2,10,0
"AFGHANISTAN V BANGLADESH IN UAE, 2024",2-28,BAN,ODI,Sharjah,06 Nov 24,3.5,8,0
"AFGHANISTAN V SOUTH AFRICA IN UAE, 2024",5-19,RSA,ODI,Sharjah,20 Sep 24,2.1,9,1
"AFGHANISTAN V SOUTH AFRICA IN UAE, 2024",2-30,RSA,ODI,Sharjah,18 Sep 24,3.6,8.3,2
ICC MENS T20 WORLD CUP 2024,0-8,RSA,T20I,"Tarouba, Trinidad",26 Jun 24,8,1,0
ICC MENS T20 WORLD CUP 2024,4-23,BAN,T20I,"Kingstown, St Vincent",24 Jun 24,5.7,4,0
ICC MENS T20 WORLD CUP 2024,1-23,AUS,T20I,"Kingstown, St Vincent",22 Jun 24,5.7,4,0
ICC MENS T20 WORLD CUP 2024,3-26,IND,T20I,"Bridgetown, Barbados",20 Jun 24,6.5,4,0
ICC MENS T20 WORLD CUP 2024,0-45,WI,T20I,"Gros Islet, St Lucia",17 Jun 24,11.2,4,0
ICC MENS T20 WORLD CUP 2024,0-25,PNG,T20I,"Tarouba, Trinidad",13 Jun 24,6.2,4,0
ICC MENS T20 WORLD CUP 2024,4-17,NZ,T20I,Guyana,07 Jun 24,4.2,4,0
ICC MENS T20 WORLD CUP 2024,2-12,UGA,T20I,Guyana,03 Jun 24,3,4,0
INDIAN PREMIER LEAGUE 2024,2-38,CSK,T20,Ahmedabad,10 May 24,9.5,4,0
INDIAN PREMIER LEAGUE 2024,0-25,RCB,T20,Bengaluru,04 May 24,17.8,1.4,0
INDIAN PREMIER LEAGUE 2024,0-51,RCB,T20,Ahmedabad,28 Apr 24,12.7,4,0
INDIAN PREMIER LEAGUE 2024,0-35,DC,T20,Delhi,24 Apr 24,8.7,4,0
INDIAN PREMIER LEAGUE 2024,1-15,PBKS,T20,New Chandigarh,21 Apr 24,3.7,4,0
INDIAN PREMIER LEAGUE 2024,1-12,DC,T20,Ahmedabad,17 Apr 24,6,2,0
INDIAN PREMIER LEAGUE 2024,1-18,RR,T20,Jaipur,10 Apr 24,4.5,4,0
INDIAN PREMIER LEAGUE 2024,1-28,LSG,T20,Lucknow,07 Apr 24,7,4,0
INDIAN PREMIER LEAGUE 2024,1-40,PBKS,T20,Ahmedabad,04 Apr 24,10,4,0
INDIAN PREMIER LEAGUE 2024,1-33,SRH,T20,Ahmedabad,31 Mar 24,8.2,4,0
INDIAN PREMIER LEAGUE 2024,2-49,CSK,T20,Chennai,26 Mar 24,12.2,4,0
INDIAN PREMIER LEAGUE 2024,0-23,MI,T20,Ahmedabad,24 Mar 24,5.7,4,0
"AFGHANISTAN V IRELAND IN UAE, 2024",1-12,IRE,T20I,Sharjah,18 Mar 24,3,4,0
"AFGHANISTAN V IRELAND IN UAE, 2024",4-14,IRE,T20I,Sharjah,17 Mar 24,3.5,4,0
"AFGHANISTAN V IRELAND IN UAE, 2024",3-19,IRE,T20I,Sharjah,15 Mar 24,4.7,4,0
ICC CRICKET WORLD CUP 2023,2-37,RSA,ODI,Ahmedabad,10 Nov 23,3.7,10,1
ICC CRICKET WORLD CUP 2023,2-44,AUS,ODI,Mumbai,07 Nov 23,4.4,10,0
ICC CRICKET WORLD CUP 2023,0-31,NED,ODI,Lucknow,03 Nov 23,3.1,10,0
ICC CRICKET WORLD CUP 2023,1-50,SL,ODI,Pune,30 Oct 23,5,10,0
ICC CRICKET WORLD CUP 2023,0-41,PAK,ODI,Chennai,23 Oct 23,4.1,10,0
ICC CRICKET WORLD CUP 2023,1-43,NZ,ODI,Chennai,18 Oct 23,4.3,10,0
ICC CRICKET WORLD CUP 2023,3-37,ENG,ODI,Delhi,15 Oct 23,3.9,9.3,1
ICC CRICKET WORLD CUP 2023,2-57,IND,ODI,Delhi,11 Oct 23,7.1,8,0
ICC CRICKET WORLD CUP 2023,0-48,BAN,ODI,Dharamsala,07 Oct 23,5.3,9,0
"ASIA CUP, 2023",2-63,SL,ODI,Lahore,05 Sep 23,6.3,10,0
"ASIA CUP, 2023",0-66,BAN,ODI,Lahore,03 Sep 23,6.6,10,1
"AFGHANISTAN V PAKISTAN IN SRI LANKA, 2023",1-42,PAK,ODI,Colombo,26 Aug 23,4.2,10,1
"AFGHANISTAN V PAKISTAN IN SRI LANKA, 2023",0-53,PAK,ODI,Hambantota,24 Aug 23,5.3,10,0
"AFGHANISTAN V PAKISTAN IN SRI LANKA, 2023",2-42,PAK,ODI,Hambantota,22 Aug 23,4.2,10,0
"AFGHANISTAN TOUR OF BANGLADESH, 2023",0-19,BAN,T20I,Sylhet,16 Jul 23,4.7,4,0
"AFGHANISTAN TOUR OF BANGLADESH, 2023",1-24,BAN,T20I,Sylhet,14 Jul 23,6,4,0
"AFGHANISTAN TOUR OF BANGLADESH, 2023",2-28,BAN,ODI,Chattogram,08 Jul 23,3.1,9,0
"AFGHANISTAN TOUR OF BANGLADESH, 2023",2-21,BAN,ODI,Chattogram,05 Jul 23,2.3,9,0
"AFGHANISTAN TOUR OF SRI LANKA, 2023",0-21,SL,ODI,Hambantota,07 Jun 23,5.2,4,0
INDIAN PREMIER LEAGUE 2023,0-44,CSK,T20,Ahmedabad,29 May 23,14.6,3,0
INDIAN PREMIER LEAGUE 2023,2-33,MI,T20,Ahmedabad,26 May 23,8.2,4,0
INDIAN PREMIER LEAGUE 2023,1-37,CSK,T20,Chennai,23 May 23,9.2,4,0
INDIAN PREMIER LEAGUE 2023,1-24,RCB,T20,Bengaluru,21 May 23,6,4,0
INDIAN PREMIER LEAGUE 2023,0-28,SRH,T20,Ahmedabad,15 May 23,7,4,0
INDIAN PREMIER LEAGUE 2023,4-30,MI,T20,Mumbai,12 May 23,7.5,4,0
INDIAN PREMIER LEAGUE 2023,1-34,LSG,T20,Ahmedabad,07 May 23,8.5,4,0
INDIAN PREMIER LEAGUE 2023,3-14,RR,T20,Jaipur,05 May 23,3.5,4,0
INDIAN PREMIER LEAGUE 2023,1-28,DC,T20,Ahmedabad,02 May 23,7,4,0
INDIAN PREMIER LEAGUE 2023,0-54,KKR,T20,Kolkata,29 Apr 23,13.5,4,0
INDIAN PREMIER LEAGUE 2023,2-27,MI,T20,Ahmedabad,25 Apr 23,6.7,4,0
INDIAN PREMIER LEAGUE 2023,1-33,LSG,T20,Lucknow,22 Apr 23,8.2,4,0
INDIAN PREMIER LEAGUE 2023,2-46,RR,T20,Ahmedabad,16 Apr 23,11.5,4,0
