Stat,Test,ODI,T20,IPL
Matches,6,117,115,146
Innings,11,109,115,146
Balls,1864,5888,2630,3411
Runs,920,4127,2650,4072
Maidens,53,38,2,4
Wickets,45,210,193,169
Avg,20.44,19.65,13.73,24.09
Eco,2.96,4.21,6.05,7.16
SR,41.42,28.04,13.63,20.18
BBI,7/66,7/18,5/3,4/24
BBM,11/104,7/18,5/3,4/24
