Stat,Test,ODI,T20,IPL
Matches,0,0,82,0
Innings,0,0,79,0
Runs,0,0,1428,0
Balls,0,0,1383,0
Highest,0,0,78,0
Average,0,0,20.7,0
SR,0,0,103.26,0
Not Out,0,0,10,0
Fours,0,0,140,0
Sixes,0,0,44,0
Ducks,0,0,10,0
