over,runs,wickets
1,6,0
2,8,0
3,11,0
4,5,0
5,12,0
6,15,0
7,5,0
8,3,0
9,9,0
10,9,0
11,6,0
12,9,0
13,9,0
14,7,0
15,15,0
16,11,0
17,7,0
18,5,0
19,18,0
20,12,0
