Stat,Test,ODI,T20,IPL
Matches,0,0,18,0
Innings,0,0,17,0
Runs,0,0,273,0
Balls,0,0,238,0
Highest,0,0,47,0
Average,0,0,18.2,0
SR,0,0,114.71,0
Not Out,0,0,2,0
Fours,0,0,27,0
Sixes,0,0,9,0
Ducks,0,0,0,0
