over,runs,wickets
1,17,0
2,7,0
3,8,0
4,14,0
5,8,0
6,21,0
7,6,0
8,2,0
9,6,0
10,5,0
11,14,0
12,20,0
13,23,0
14,7,0
15,6,0
16,6,0
17,12,0
18,11,0
19,14,0
20,12,0
