bowler,overs,maidens,runs,wickets,economy
Praveen Kumar,3,0,18,0,6.0
Dhawal Kulkarni,4,1,19,2,4.75
Shadab Jakati,3,0,13,1,4.33
James Faulkner,4,0,40,1,10.0
Pravin Tambe,2,0,12,2,6.0
Dwayne Bravo,4,0,39,1,9.75
