over,runs,wickets
1,0,0
2,6,0
3,3,0
4,6,0
5,11,0
6,4,0
7,5,0
8,3,0
9,5,0
10,6,0
11,6,0
12,4,0
13,8,0
14,4,0
15,14,0
16,3,0
17,14,0
18,9,0
19,5,0
20,5,0
