bowler,overs,maidens,runs,wickets,economy
Ferdinando Banunaek,4,1,19,1,4.8
Gaurav Tiwari,4,0,19,0,4.8
Danilson Hawoe,3,0,24,0,8.0
Kadek Gamantika,4,0,17,2,4.2
Anjar Tadarus,3,0,28,0,9.3
Sudhakar Jegannathan,2,0,13,0,6.5
