Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,PBKS,T20,Hyderabad,06 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,10(8),KKR,T20,Hyderabad,03 May 26,125,0,1
INDIAN PREMIER LEAGUE 2026,DNB,MI,T20,Mumbai,29 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,RR,T20,Jaipur,25 Apr 26,DNB,DNB,DNB
"THE ASHES, 2025-26",13 & 6,ENG,Test,Adelaide,17 Dec 25,68.4 & 33.3,2 & 0,0 & 0
"AUSTRALIA TOUR OF WEST INDIES, 2025",24 & 5,WI,Test,"Kingston, Jamaica",13 Jul 25,141.1 & 15.6,0 & 0,3 & 0
"AUSTRALIA TOUR OF WEST INDIES, 2025",17 & 4,WI,Test,"St Georges, Grenada",03 Jul 25,85 & 50,3 & 0,0 & 0
"AUSTRALIA TOUR OF WEST INDIES, 2025",28 & 9,WI,Test,"Bridgetown, Barbados",25 Jun 25,155.5 & 64.2,3 & 0,1 & 0
ICC WORLD TEST CHAMPIONSHIP FINAL 2025,1 & 6,RSA,Test,London,11 Jun 25,16.6 & 120,0 & 1,0 & 0
INDIAN PREMIER LEAGUE 2025,DNB,KKR,T20,Delhi,25 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,13*(6),RCB,T20,Lucknow,23 May 25,216.6,0,1
INDIAN PREMIER LEAGUE 2025,DNB,LSG,T20,Lucknow,19 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,19*(10),GT,T20,Ahmedabad,02 May 25,190,1,1
INDIAN PREMIER LEAGUE 2025,DNB,CSK,T20,Chennai,25 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,1(2),MI,T20,Hyderabad,23 Apr 25,50,0,0
INDIAN PREMIER LEAGUE 2025,8*(4),MI,T20,Mumbai,17 Apr 25,200,0,1
INDIAN PREMIER LEAGUE 2025,DNB,PBKS,T20,Hyderabad,12 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,22*(9),GT,T20,Hyderabad,06 Apr 25,244.4,3,1
INDIAN PREMIER LEAGUE 2025,14(15),KKR,T20,Kolkata,03 Apr 25,93.3,2,0
INDIAN PREMIER LEAGUE 2025,2(7),DC,T20,Visakhapatnam,30 Mar 25,28.5,0,0
INDIAN PREMIER LEAGUE 2025,18(4),LSG,T20,Hyderabad,27 Mar 25,450,0,3
INDIAN PREMIER LEAGUE 2025,0*(1),RR,T20,Hyderabad,23 Mar 25,0,0,0
"INDIA TOUR OF AUSTRALIA, 2024-25",10 & DNB,IND,Test,Sydney,03 Jan 25,50 & DNB,1 & DNB,0 & DNB
"INDIA TOUR OF AUSTRALIA, 2024-25",49 & 41,IND,Test,Melbourne,26 Dec 24,77.7 & 45.5,7 & 4,0 & 0
"INDIA TOUR OF AUSTRALIA, 2024-25",20 & 22,IND,Test,Brisbane,14 Dec 24,60.6 & 220,1 & 2,0 & 2
"INDIA TOUR OF AUSTRALIA, 2024-25",12 & DNB,IND,Test,Adelaide,06 Dec 24,54.5 & DNB,2 & DNB,0 & DNB
"INDIA TOUR OF AUSTRALIA, 2024-25",3 & 2,IND,Test,Perth,22 Nov 24,60 & 25,0 & 0,0 & 0
"PAKISTAN TOUR OF AUSTRALIA, 2024",13(17),PAK,ODI,Adelaide,08 Nov 24,76.4,0,1
"PAKISTAN TOUR OF AUSTRALIA, 2024",32*(31),PAK,ODI,Melbourne,04 Nov 24,103.2,4,0
ICC MENS T20 WORLD CUP 2024,11*(7),IND,T20I,"Gros Islet, St Lucia",24 Jun 24,157.1,0,1
ICC MENS T20 WORLD CUP 2024,3(9),AFG,T20I,"Kingstown, St Vincent",22 Jun 24,33.3,0,0
ICC MENS T20 WORLD CUP 2024,DNB,BAN,T20I,"North Sound, Antigua",20 Jun 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,DNB,NAM,T20I,"North Sound, Antigua",11 Jun 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,0(1),ENG,T20I,"Bridgetown, Barbados",08 Jun 24,0,0,0
INDIAN PREMIER LEAGUE 2024,24(19),KKR,T20,Chennai,26 May 24,126.3,2,1
INDIAN PREMIER LEAGUE 2024,5*(5),RR,T20,Chennai,24 May 24,100,1,0
INDIAN PREMIER LEAGUE 2024,30(24),KKR,T20,Ahmedabad,21 May 24,125,2,2
INDIAN PREMIER LEAGUE 2024,DNB,PBKS,T20,Hyderabad,19 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,LSG,T20,Hyderabad,08 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,35*(17),MI,T20,Mumbai,06 May 24,205.8,2,2
INDIAN PREMIER LEAGUE 2024,DNB,RR,T20,Hyderabad,02 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,5(7),CSK,T20,Chennai,28 Apr 24,71.4,1,0
INDIAN PREMIER LEAGUE 2024,31(15),RCB,T20,Hyderabad,25 Apr 24,206.6,1,3
INDIAN PREMIER LEAGUE 2024,1(1),DC,T20,Delhi,20 Apr 24,100,0,0
INDIAN PREMIER LEAGUE 2024,DNB,RCB,T20,Bengaluru,15 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,3(4),PBKS,T20,New Chandigarh,09 Apr 24,75,0,0
INDIAN PREMIER LEAGUE 2024,DNB,CSK,T20,Hyderabad,05 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,2*(2),GT,T20,Ahmedabad,31 Mar 24,100,0,0
INDIAN PREMIER LEAGUE 2024,DNB,MI,T20,Hyderabad,27 Mar 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,0*(1),KKR,T20,Kolkata,23 Mar 24,0,0,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",23 & 32*,NZ,Test,Christchurch,08 Mar 24,104.5 & 72.7,4 & 4,1 & 0
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",16 & 8,NZ,Test,Wellington,29 Feb 24,66.6 & 53.3,0 & 1,2 & 0
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",28(22),NZ,T20I,Auckland,23 Feb 24,127.2,5,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",DNB,NZ,T20I,Wellington,21 Feb 24,DNB,DNB,DNB
"WEST INDIES TOUR OF AUSTRALIA, 2024",64* & 2,WI,Test,Brisbane,25 Jan 24,87.6 & 25,8 & 0,1 & 0
"WEST INDIES TOUR OF AUSTRALIA, 2024",12 & DNB,WI,Test,Adelaide,17 Jan 24,34.2 & DNB,1 & DNB,0 & DNB
"PAKISTAN TOUR OF AUSTRALIA, 2023-24",0 & DNB,PAK,Test,Sydney,03 Jan 24,0 & DNB,0 & DNB,0 & DNB
"PAKISTAN TOUR OF AUSTRALIA, 2023-24",13 & 16,PAK,Test,Melbourne,26 Dec 23,43.3 & 53.3,1 & 0,0 & 0
"PAKISTAN TOUR OF AUSTRALIA, 2023-24",9 & DNB,PAK,Test,Perth,14 Dec 23,40.9 & DNB,1 & DNB,0 & DNB
ICC CRICKET WORLD CUP 2023,DNB,IND,ODI,Ahmedabad,19 Nov 23,DNB,DNB,DNB
ICC CRICKET WORLD CUP 2023,14*(29),RSA,ODI,Kolkata,16 Nov 23,48.2,2,0
ICC CRICKET WORLD CUP 2023,DNB,BAN,ODI,Pune,11 Nov 23,DNB,DNB,DNB
ICC CRICKET WORLD CUP 2023,12*(68),AFG,ODI,Mumbai,07 Nov 23,17.6,1,0
ICC CRICKET WORLD CUP 2023,10(13),ENG,ODI,Ahmedabad,04 Nov 23,76.9,1,0
ICC CRICKET WORLD CUP 2023,37(14),NZ,ODI,Dharamsala,28 Oct 23,264.2,2,4
ICC CRICKET WORLD CUP 2023,12*(9),NED,ODI,Delhi,25 Oct 23,133.3,2,0
ICC CRICKET WORLD CUP 2023,6*(8),PAK,ODI,Bengaluru,20 Oct 23,75,0,0
ICC CRICKET WORLD CUP 2023,DNB,SL,ODI,Lucknow,16 Oct 23,DNB,DNB,DNB
ICC CRICKET WORLD CUP 2023,22(21),RSA,ODI,Lucknow,12 Oct 23,104.7,4,0
ICC CRICKET WORLD CUP 2023,15(24),IND,ODI,Chennai,08 Oct 23,62.5,1,1
"AUSTRALIA TOUR OF INDIA, 2023",19*(22),IND,ODI,Rajkot,27 Sep 23,86.3,1,0
"AUSTRALIA TOUR OF INDIA, 2023",21*(9),IND,ODI,Mohali,22 Sep 23,233.3,2,1
"THE ASHES, 2023",36 & 9,ENG,Test,London,27 Jul 23,41.8 & 64.2,4 & 1,0 & 0
"THE ASHES, 2023",1 & DNB,ENG,Test,Manchester,19 Jul 23,25 & DNB,0 & DNB,0 & DNB
"THE ASHES, 2023",0 & 1,ENG,Test,Leeds,06 Jul 23,0 & 12.5,0 & 0,0 & 0
"THE ASHES, 2023",22* & 11,ENG,Test,London,28 Jun 23,66.6 & 37.9,2 & 2,0 & 0
"THE ASHES, 2023",38 & 44*,ENG,Test,Birmingham,16 Jun 23,61.2 & 60.2,0 & 4,3 & 2
