over,runs,wickets
1,6,0
2,10,0
3,9,0
4,13,0
5,3,0
6,5,0
7,3,0
8,5,0
9,7,0
10,6,0
11,4,0
12,11,0
13,8,0
14,20,0
15,9,0
16,5,0
17,3,0
18,11,0
19,7,0
