Stat,Test,ODI,T20,IPL
Matches,0,0,0,20
Innings,0,0,0,20
Balls,0,0,0,480
Runs,0,0,0,704
Maidens,0,0,0,0
Wickets,0,0,0,17
Avg,0.0,0.0,0.0,41.41
Eco,0,0,0,8.8
SR,0.0,0.0,0.0,28.24
BBI,-/-,-/-,-/-,2/30
BBM,-/-,-/-,-/-,2/30
