Stat,Test,ODI,T20,IPL
Matches,0,0,0,20
Innings,0,0,0,4
Runs,0,0,0,3
Balls,0,0,0,8
Highest,0,0,0,2
Average,0,0,0,3
SR,0,0,0,37.50
Not Out,0,0,0,3
Fours,0,0,0,0
Sixes,0,0,0,0
Ducks,0,0,0,0
