over,runs,wickets
1,1,0
2,5,0
3,16,0
4,11,0
5,15,0
6,14,0
7,6,0
8,12,0
9,8,0
10,11,0
11,10,0
12,16,0
13,20,0
14,15,0
15,12,0
16,15,0
17,9,0
18,0,0
