batter,runs,balls,fours,sixes,strike_rate,dismissal
Chris Gayle,7,17,1,0,41.18,c Coulter-Nile b C Woakes
Virat Kohli,0,1,0,0,0.0,c M Pandey b Coulter-Nile
Mandeep Singh,1,3,0,0,33.33,c M Pandey b Umesh
AB de Villiers,8,6,2,0,133.33,c Uthappa b Coulter-Nile
Kedar Jadhav,9,7,2,0,128.57,c C Woakes b Coulter-Nile
Stuart Binny,8,9,2,0,88.89,c Uthappa b C Woakes
Pawan Negi,2,3,0,0,66.67,lbw b de Grandhomme
Samuel Badree,0,3,0,0,0.0,lbw b C Woakes
Tymal Mills,2,5,0,0,40.0,c Kuldeep Yadav b de Grandhomme
Sreenath Aravind,5,4,1,0,125.0,not out
Yuzvendra Chahal,0,2,0,0,0.0,c M Pandey b de Grandhomme
