bowler,overs,maidens,runs,wickets,economy
Daniel Vettori,4,0,35,1,8.75
Rajat Bhatia,4,0,17,2,4.25
Farveez Maharoof,4,0,11,2,2.75
Brett Geeves,4,0,41,0,10.25
Glenn McGrath,4,1,21,1,5.25
