Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,PBKS,T20,Hyderabad,06 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,2(6),KKR,T20,Hyderabad,03 May 26,33.3,0,0
INDIAN PREMIER LEAGUE 2026,30*(10),MI,T20,Mumbai,29 Apr 26,300,2,3
INDIAN PREMIER LEAGUE 2026,8*(3),RR,T20,Jaipur,25 Apr 26,266.6,0,1
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Hyderabad,21 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,13(12),CSK,T20,Hyderabad,18 Apr 26,108.3,2,0
INDIAN PREMIER LEAGUE 2026,24*(13),RR,T20,Hyderabad,13 Apr 26,184.6,2,2
INDIAN PREMIER LEAGUE 2026,9(8),PBKS,T20,New Chandigarh,11 Apr 26,112.5,0,1
INDIAN PREMIER LEAGUE 2026,0(1),KKR,T20,Kolkata,02 Apr 26,0,0,0
INDIAN PREMIER LEAGUE 2026,9(6),RCB,T20,Bengaluru,28 Mar 26,150,0,1
