bowler,overs,maidens,runs,wickets,economy
Mohsin Khan,4,0,43,0,10.8
Chameera,3,0,35,0,11.7
Avesh Khan,3,0,20,1,6.7
Holder,2,0,12,1,6.0
Ravi Bishnoi,4,0,31,2,7.8
Stoinis,1,0,15,0,15.0
Ayush Badoni,1,0,5,1,5.0
Krunal Pandya,2,0,16,0,8.0
