over,runs,wickets
1,12,0
2,15,0
3,8,0
4,3,0
5,14,0
6,18,0
7,5,0
8,2,0
9,4,0
10,3,0
11,5,0
12,5,0
13,5,0
14,10,0
15,13,0
16,11,0
17,5,0
18,16,0
19,21,0
20,27,0
