over,runs,wickets
1,11,0
2,8,0
3,14,0
4,9,0
5,4,0
6,21,0
7,9,0
8,9,0
9,9,0
10,3,0
11,10,0
12,15,0
13,7,0
14,17,0
15,19,0
16,17,0
17,4,0
18,7,0
19,5,0
20,4,0
