Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,25(33),WSM,T20I,"Sano, Kanto",09 May 26,75.7,1,0
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,1(6),PHI,T20I,"Sano, Kanto",08 May 26,16.6,0,0
"INDONESIA TOUR OF MALAYSIA, 2026",4(15),MLY,T20I,Kuala Lumpur,05 May 26,26.6,0,0
"INDONESIA TOUR OF MALAYSIA, 2026",2(6),MLY,T20I,Kuala Lumpur,04 May 26,33.3,0,0
"SWEDEN TOUR OF INDONESIA, 2026",60(37),SWE,T20I,Bali,13 Apr 26,162.1,8,2
"SWEDEN TOUR OF INDONESIA, 2026",0(1),SWE,T20I,Bali,13 Apr 26,0,0,0
"SWEDEN TOUR OF INDONESIA, 2026",5(9),SWE,T20I,Bali,11 Apr 26,55.5,0,0
"SWEDEN TOUR OF INDONESIA, 2026",DNB,SWE,T20I,Bali,11 Apr 26,DNB,DNB,DNB
"SWEDEN TOUR OF INDONESIA, 2026",19(18),SWE,T20I,Bali,09 Apr 26,105.5,2,0
"SWEDEN TOUR OF INDONESIA, 2026",40(30),SWE,T20I,Bali,09 Apr 26,133.3,2,2
"SWEDEN TOUR OF INDONESIA, 2026",32(37),SWE,T20I,Bali,07 Apr 26,86.4,3,0
"SWEDEN TOUR OF INDONESIA, 2026",45(43),SWE,T20I,Bali,07 Apr 26,104.6,6,1
