bowler,overs,maidens,runs,wickets,economy
Yusuf Pathan,4.0,0,29,0,7.25
Pradeep Sangwan,2.0,0,17,0,8.5
Sunil Narine,4.0,1,11,0,2.75
Mohammed Shami,4.0,0,32,1,8.0
Jacques Kallis,1.0,0,13,0,13.0
Iqbal Abdulla,3.5,0,29,3,8.29
