bowler,overs,maidens,runs,wickets,economy
Mukesh Kumar,4,0,53,0,13.2
Nitish Rana,4,0,55,0,13.8
Lungi Ngidi,4,0,41,0,10.2
Axar Patel,2,0,23,1,11.5
Kuldeep Yadav,2,0,30,0,15.0
T Natarajan,4,0,40,0,10.0
