Stat,Test,ODI,T20,IPL
Matches,0,0,0,29
Innings,0,0,0,7
Runs,0,0,0,25
Balls,0,0,0,28
Highest,0,0,0,13
Average,0,0,0,5
SR,0,0,0,89.29
Not Out,0,0,0,2
Fours,0,0,0,2
Sixes,0,0,0,1
Ducks,0,0,0,3
