Stat,Test,ODI,T20,IPL
Matches,0,0,0,29
Innings,0,0,0,28
Balls,0,0,0,606
Runs,0,0,0,838
Maidens,0,0,0,5
Wickets,0,0,0,37
Avg,0.0,0.0,0.0,22.65
Eco,0,0,0,8.3
SR,0.0,0.0,0.0,16.38
BBI,-/-,-/-,-/-,5/23
BBM,-/-,-/-,-/-,5/23
