bowler,overs,maidens,runs,wickets,economy
Darren Wotu,2.0,0,3,2,1.5
Joshua Rasu,2.0,0,10,2,5.0
Patrick Matautaava,2.0,0,9,0,4.5
Nicholas Venables,4.0,0,14,0,3.5
Williamsing Nalisa,3.4,0,6,3,1.6
Nalin Nipiko,1.0,0,6,1,6.0
