over,runs,wickets
1,7,0
2,16,0
3,30,0
4,9,0
5,2,0
6,0,0
7,10,0
8,10,0
9,5,0
10,2,0
11,3,0
12,8,0
13,3,0
14,7,0
15,5,0
16,4,0
17,4,0
18,2,0
19,17,0
20,19,0
