Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,2-47,MI,T20,Mumbai,04 May 26,11.7,4,0
INDIAN PREMIER LEAGUE 2026,2-35,PBKS,T20,New Chandigarh,19 Apr 26,11.6,3,0
INDIAN PREMIER LEAGUE 2026,1-34,KKR,T20,Kolkata,09 Apr 26,8.5,4,0
INDIAN PREMIER LEAGUE 2026,1-29,SRH,T20,Hyderabad,05 Apr 26,7.2,4,0
INDIAN PREMIER LEAGUE 2025,0-28,PBKS,T20,Lucknow,01 Apr 25,9.3,3,0
INDIAN PREMIER LEAGUE 2025,2-39,DC,T20,Visakhapatnam,24 Mar 25,9.7,4,0
INDIAN PREMIER LEAGUE 2024,0-29,GT,T20,Lucknow,07 Apr 24,7.2,4,0
INDIAN PREMIER LEAGUE 2024,1-21,RCB,T20,Bengaluru,02 Apr 24,7,3,0
INDIAN PREMIER LEAGUE 2024,0-21,PBKS,T20,Lucknow,30 Mar 24,10.5,2,0
