bowler,overs,maidens,runs,wickets,economy
Dhawal Kulkarni,4,0,29,0,7.25
Lasith Malinga,4,0,28,1,7.0
Dwayne Bravo,3,0,30,1,10.0
Jean-Paul Duminy,3,0,17,0,5.67
Harbhajan Singh,4,0,31,1,7.75
Chetanya Nanda,1,0,4,1,4.0
Sanath Jayasuriya,1,0,3,2,3.0
