Stat,Test,ODI,T20,IPL
Matches,0,0,23,0
Innings,0,0,17,0
Balls,0,0,220,0
Runs,0,0,352,0
Maidens,0,0,2,0
Wickets,0,0,10,0
Avg,0.0,0.0,35.2,0.0
Eco,0,0,9.6,0
SR,0.0,0.0,22.0,0.0
BBI,-/-,-/-,3/21,-/-
BBM,-/-,-/-,3/21,-/-
