Stat,Test,ODI,T20,IPL
Matches,0,0,23,0
Innings,0,0,16,0
Runs,0,0,150,0
Balls,0,0,153,0
Highest,0,0,22,0
Average,0,0,12.5,0
SR,0,0,98.04,0
Not Out,0,0,4,0
Fours,0,0,13,0
Sixes,0,0,3,0
Ducks,0,0,2,0
