bowler,overs,maidens,runs,wickets,economy
Shami,4,0,33,3,8.2
Hardik Pandya,3,0,34,0,11.3
Rashid Khan,4,0,54,0,13.5
Joshua Little,4,0,25,2,6.2
Noor Ahmad,4,0,21,2,5.2
Mohit Sharma,1,0,12,0,12.0
