bowler,overs,maidens,runs,wickets,economy
Mustafizur Rahman,2.2,0,32,1,13.7
Chetan Sakariya,3.0,1,36,1,12.0
Shreyas Gopal,1.0,0,9,0,9.0
Kuldip Yadav,2.0,0,16,0,8.0
