batter,runs,balls,fours,sixes,strike_rate,dismissal
Natasha Miles,52,62,5,0,83.87,not out
Shanzeen Shahzad,19,19,3,0,100.0,c Jiaping Li b Zhao Yihan
Yasmin Daswani,28,28,3,0,100.0,c Mingyue Zhu b Wang Huiying
Kary Chan,5,7,0,0,71.43,c Chen Xinyu b Ma Ruike
Maryam Bibi,8,5,1,0,160.0,not out
