over,runs,wickets
1,2,0
2,5,0
3,5,0
4,5,0
5,5,0
6,6,0
7,9,0
8,4,0
9,6,0
10,1,0
11,5,0
12,11,0
13,5,0
14,6,0
15,7,0
16,6,0
17,5,0
18,8,0
19,12,0
20,6,0
