bowler,overs,maidens,runs,wickets,economy
Ma Ruike,4,0,25,1,6.2
Mingyue Zhu,4,0,22,0,5.5
Cai Yuzhi,2,0,14,0,7.0
Zhao Yihan,4,0,23,1,5.8
Wang Huiying,4,0,21,1,5.2
Gong Yuting,2,0,12,0,6.0
