Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,0-38,SRH,T20,Hyderabad,18 Apr 26,12.6,3,0
INDIAN PREMIER LEAGUE 2026,0-1,RR,T20,Guwahati,30 Mar 26,10,0.1,0
"AUSTRALIA TOUR OF PAKISTAN, 2026",1-31,PAK,T20I,Lahore,01 Feb 26,10.3,3,0
"AUSTRALIA TOUR OF PAKISTAN, 2026",0-16,PAK,T20I,Lahore,31 Jan 26,16,1,0
"AUSTRALIA TOUR OF PAKISTAN, 2026",0-23,PAK,T20I,Lahore,29 Jan 26,11.5,2,0
"INDIA TOUR OF AUSTRALIA, 2025",0-13,IND,T20I,Hobart,02 Nov 25,13,1,0
"INDIA TOUR OF AUSTRALIA, 2025",0-29,IND,ODI,Sydney,25 Oct 25,7.2,4,0
"INDIA TOUR OF AUSTRALIA, 2025",0-23,IND,ODI,Adelaide,23 Oct 25,7.6,3,0
"INDIA TOUR OF AUSTRALIA, 2025",0-17,IND,ODI,Perth,19 Oct 25,17,1,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2025",1-32,NZ,T20I,Mount Maunganui,01 Oct 25,10.6,3,0
"ICC CHAMPIONS TROPHY, 2025",0-21,AFG,ODI,Lahore,28 Feb 25,3,7,0
"ICC CHAMPIONS TROPHY, 2025",0-7,ENG,ODI,Lahore,22 Feb 25,7,1,0
"AUSTRALIA TOUR OF SRI LANKA, 2025",0-25,SL,ODI,Colombo,14 Feb 25,6.2,4,0
"AUSTRALIA TOUR OF SRI LANKA, 2025",1-39,SL,ODI,Colombo,12 Feb 25,4.3,9,0
"PAKISTAN TOUR OF AUSTRALIA, 2024",0-2,PAK,ODI,Melbourne,04 Nov 24,2,1,0
"AUSTRALIA TOUR OF ENGLAND, 2024",0-6,ENG,ODI,Bristol,29 Sep 24,3,2,0
"AUSTRALIA TOUR OF ENGLAND, 2024",0-12,ENG,ODI,Chester-le-Street,24 Sep 24,12,1,0
"AUSTRALIA TOUR OF ENGLAND, 2024",0-8,ENG,ODI,Leeds,21 Sep 24,8,1,0
"AUSTRALIA TOUR OF ENGLAND, 2024",1-68,ENG,ODI,Nottingham,19 Sep 24,6.8,10,0
"AUSTRALIA TOUR OF ENGLAND, 2024",5-22,ENG,T20I,Cardiff,13 Sep 24,7.3,3,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",1-33,NZ,T20I,Auckland,25 Feb 24,16.5,2,0
"WEST INDIES TOUR OF AUSTRALIA, 2024",0-12,WI,ODI,Melbourne,02 Feb 24,6,2,0
"AUSTRALIA TOUR OF INDIA, 2023",0-10,IND,T20I,Raipur,01 Dec 23,10,1,0
"AUSTRALIA TOUR OF INDIA, 2023",1-13,IND,T20I,Visakhapatnam,23 Nov 23,13,1,0
"AUSTRALIA TOUR OF INDIA, 2023",0-15,IND,ODI,Indore,24 Sep 23,7.5,2,0
"AUSTRALIA TOUR OF INDIA, 2023",0-39,IND,ODI,Mohali,22 Sep 23,4.8,8,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",0-13,RSA,T20I,Durban,01 Sep 23,13,1,0
INDIAN PREMIER LEAGUE 2023,0-7,MI,T20,Mumbai,22 Apr 23,7,1,0
INDIAN PREMIER LEAGUE 2023,0-10,LSG,T20,Lucknow,15 Apr 23,5,2,0
INDIAN PREMIER LEAGUE 2023,0-8,GT,T20,Mohali,13 Apr 23,8,1,0
