Stat,Test,ODI,T20,IPL
Matches,0,18,24,8
Innings,0,15,10,5
Balls,0,336,108,43
Runs,0,323,206,64
Maidens,0,0,0,0
Wickets,0,2,9,0
Avg,0.0,161.5,22.89,0.0
Eco,0,5.77,11.44,8.93
SR,0.0,168.0,12.0,0.0
BBI,-/-,1/39,5/22,0/1
BBM,-/-,1/39,5/22,0/1
