Stat,Test,ODI,T20,IPL
Matches,0,18,24,8
Innings,0,16,22,8
Runs,0,392,416,153
Balls,0,421,277,129
Highest,0,74,66,36
Average,0,24.5,20.8,19.13
SR,0,93.12,150.19,118.61
Not Out,0,0,2,0
Fours,0,38,40,18
Sixes,0,11,20,4
Ducks,0,1,2,0
