bowler,overs,maidens,runs,wickets,economy
Trent Boult,4,0,20,3,5.0
Deepak Chahar,3,0,38,0,12.7
Jasprit Bumrah,4,0,22,4,5.5
Will Jacks,2,0,18,2,9.0
Karn Sharma,2,0,25,0,12.5
Hardik Pandya,1,0,10,0,10.0
Corbin Bosch,4,0,26,1,6.5
