Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"GIBRALTAR TOUR OF MALTA, 2026",0-28,GIB,T20I,Marsa,08 May 26,7,4,0
"GIBRALTAR TOUR OF MALTA, 2026",1-18,GIB,T20I,Marsa,07 May 26,4.5,4,0
"GIBRALTAR TOUR OF MALTA, 2026",2-27,GIB,T20I,Marsa,07 May 26,6.7,4,0
"CONTINENTAL CUP, 2025",1-24,AUT,T20I,Ilfov County,29 Jun 25,8,3,0
"CONTINENTAL CUP, 2025",1-17,BEL,T20I,Ilfov County,26 Jun 25,5.6,3,0
MDINA CUP 2025,0-42,BEL,T20I,Zemst,31 May 25,10.5,4,0
MDINA CUP 2025,0-12,PORT,T20I,Zemst,31 May 25,6,2,0
MDINA CUP 2025,0-10,PORT,T20I,Zemst,30 May 25,4.7,2.1,0
MDINA CUP 2025,0-4,BEL,T20I,Zemst,30 May 25,40,0.1,0
"ESTONIA TOUR OF MALTA, 2025",2-2,EST,T20I,Marsa,07 May 25,2,1,0
"ESTONIA TOUR OF MALTA, 2025",1-22,EST,T20I,Marsa,06 May 25,7.3,3,0
"ESTONIA TOUR OF MALTA, 2025",3-34,EST,T20I,Marsa,06 May 25,8.5,4,0
