Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",1-25,HKC W,T20I,Mong Kok,08 May 26,6.2,4,0
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",1-10,MLYW,T20I,Mong Kok,08 May 26,2.5,4,0
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",1-20,MLYW,T20I,Mong Kok,07 May 26,5,4,0
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,0-21,MGLW,T20I,Hangzhou,25 Sep 25,5.2,4,0
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,3-17,HKC W,T20I,Hangzhou,23 Sep 25,4.2,4,1
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,1-7,MMRW,T20I,Hangzhou,22 Sep 25,3.5,2,0
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,2-16,MGLW,T20I,Hangzhou,20 Sep 25,4,4,0
WOMENS T20 PENTANGULAR SERIES IN JAPAN 2025,0-15,PHIW,T20I,"Sano, Kanto",08 Jun 25,5,3,0
WOMENS T20 PENTANGULAR SERIES IN JAPAN 2025,0-17,JPNW,T20I,"Sano, Kanto",06 Jun 25,4.2,4,0
WOMENS T20 PENTANGULAR SERIES IN JAPAN 2025,4-9,MGLW,T20I,"Sano, Kanto",05 Jun 25,2.2,4,1
WOMENS T20 PENTANGULAR SERIES IN JAPAN 2025,4-1,PHIW,T20I,"Sano, Kanto",04 Jun 25,0.3,3.1,2
"WOMENS T20I QUADRANGULAR SERIES IN HONG KONG, CHINA 2024",0-17,HKC W,T20I,Mong Kok,08 Dec 24,8.5,2,0
"WOMENS T20I QUADRANGULAR SERIES IN HONG KONG, CHINA 2024",0-25,THAIW,T20I,Mong Kok,07 Dec 24,8.3,3,0
"WOMENS T20I QUADRANGULAR SERIES IN HONG KONG, CHINA 2024",0-8,NAMW,T20I,Mong Kok,05 Dec 24,8,1,0
"WOMENS T20I QUADRANGULAR SERIES IN HONG KONG, CHINA 2024",1-35,HKC W,T20I,Mong Kok,04 Dec 24,11.6,3,0
"WOMENS T20I QUADRANGULAR SERIES IN CHINA, 2024",1-13,HKC W,T20I,Hangzhou,10 Nov 24,4.3,3,0
"WOMENS T20I QUADRANGULAR SERIES IN CHINA, 2024",0-10,MMRW,T20I,Hangzhou,09 Nov 24,3.3,3,0
"WOMENS T20I QUADRANGULAR SERIES IN CHINA, 2024",0-23,HKC W,T20I,Hangzhou,08 Nov 24,5.7,4,0
"WOMENS T20I QUADRANGULAR SERIES IN CHINA, 2024",0-8,MGLW,T20I,Hangzhou,07 Nov 24,2.6,3,0
WOMENS EAST ASIA CUP 2024,1-5,SKRW,T20I,Incheon,13 Oct 24,2.5,2,0
WOMENS EAST ASIA CUP 2024,0-9,JPNW,T20I,Incheon,12 Oct 24,9,1,0
WOMENS EAST ASIA CUP 2024,0-13,SKRW,T20I,Incheon,11 Oct 24,6.5,2,0
WOMENS EAST ASIA CUP 2024,1-20,HKC W,T20I,Incheon,09 Oct 24,5,4,1
WOMENS EAST ASIA CUP 2024,1-19,MGLW,T20I,Incheon,08 Oct 24,4.7,4,0
