batter,runs,balls,fours,sixes,strike_rate,dismissal
Rahul Dravid,54,48,8,0,112.5,c Ross Taylor b Y Singh
Brad Hodge,22,19,3,0,115.79,not out
Ajinkya Rahane,30,27,3,0,111.11,c A Mathews b R Sharma
Stuart Binny,1,4,0,0,25.0,c M Marsh b Y Singh
James Faulkner,19,14,1,1,135.71,not out
Dishant Yagnik,12,8,2,0,150.0,c T Suman b R Sharma
Kusal Perera,0,1,0,0,0.0,lbw b B Kumar
