over,runs,wickets
1,10,0
2,7,0
3,6,0
4,7,0
5,7,0
6,11,0
7,7,0
8,8,0
9,10,0
10,3,0
11,12,0
12,5,0
13,11,0
14,11,0
15,6,0
16,4,0
17,12,0
18,14,0
19,7,0
20,7,0
