bowler,overs,maidens,runs,wickets,economy
Chamith Ranasinghe,2.0,0,20,0,10
Daham Madampage,1.0,0,13,0,13
Muhammad Nadeem,1.0,0,10,1,10
Sameera Maduranga,0.4,0,6,0,9
