batter,runs,balls,fours,sixes,strike_rate,dismissal
Hayden Dickson,18,13,4,0,138.46,c Aiden Broomfield b Muhammad Nadeem
Thomas Parima,21,10,1,2,210.0,not out
Ma'ara Ave,7,5,1,0,140.0,not out
