bowler,overs,maidens,runs,wickets,economy
Cottrell,3,0,33,0,11.0
Mujeeb,4,0,39,0,9.8
Shami,4,0,40,1,10.0
Maxwell,2,0,26,0,13.0
Ravi Bishnoi,3,0,29,3,9.7
Arshdeep Singh,4,0,33,2,8.2
