bowler,overs,maidens,runs,wickets,economy
D Chahar,4,0,28,2,7.0
SN Thakur,1,0,13,0,13.0
Harbhajan,4,0,31,2,7.8
Ravindra Jadeja,3,0,23,2,7.7
Tahir,4,0,28,1,7.0
DJ Bravo,4,0,19,2,4.8
