bowler,overs,maidens,runs,wickets,economy
Lasith Malinga,4,0,42,2,10.5
Munaf Patel,3,0,15,0,5.0
Ali Murtaza,4,0,37,0,9.25
Kieron Pollard,3,0,43,0,14.33
Harbhajan Singh,4,0,33,0,8.25
Rajagopal Sathish,1,0,11,0,11.0
